id,text
109001,political issue
109002,"about 2,000 local "" people 's committee"
109003,local level
109004,the local congress
109005,national decision
109006,a central general committee
109007,elect member
109008,an extended series
109009,bernardino leon
109010,diplomatic meeting
109011,the united nations support mission
109012,the usual work
109013,200 seat
109014,the former legislature
109015,a legal continuation
109016,a largely unrecognised rival parliament
109017,the de jure capital
109018,aziziya
109019,58 ° c
109020,the libyan desert
109021,the world record figure
109022,the world meteorological organization
109023,foreign
109024,more than 100 government own company
109025,many international oil company
109026,oil giant
109027,a notoriously difficult country
109028,western tourist
109029,a central security force
109030,various libyan city
109031,these militia
109032,libyan shield
109033,the so - call libyan shield
109034,a parallel national force
109035,the defence ministry
109036,slobodan milošević
109037,anathema
109038,political liberalism
109039,yugoslav president slobodan milošević
109040,liberian
109041,liberian president charles taylor
109042,haile mariam mengistu
109043,ethiopian strongman haile mariam mengistu
109044,central african
109045,central african emperor jean - bédel bokassa
109046,idi amin
109047,ugandan president idi amin
109048,westernization
109049,libya 's rating
109050,"at least 30,000"
109051,"at least 30,000 libyans"
109052,council of deputies
109053,new council
109054,foreign nationality
109055,the new legislature
109056,30 seat
109057,tuna fish
109058,a bake baguette or pita bread
109059,harissa
109060,a very common snack
109061,khub bi ' tun
109062,a baked baguette or pita bread
109063,chili sauce
109064,many snack vendor
109065,these sandwich
109066,libyan restaurant
109067,simple fare
109068,international cuisine
109069,many small town
109070,many under - develop area
109071,food product
109072,high vocational institute
109073,high technical institute
109074,libya 's high education
109075,the public budget
109076,the budget allocation
109077,libya 's total national budget
109078,abbasid
109079,the abbasid
109080,the umayyad caliph of damascus
109081,the purview
109082,the umayyad caliph
109083,aghlabid
109084,considerable local autonomy
109085,the aghlabid dynasty
109086,harun al - rashid
109087,caliph harun al - rashid
109088,ibrahim ibn al - aghlab
109089,shiite
109090,the shiite fatimid
109091,bologhine ibn ziri
109092,western libya
109093,the unicameral council
109094,"hot , dry , dust - laden sirocco"
109095,a southern wind
109096,one to four day
109097,the dry country
109098,prevail presence
109099,desert environment
109100,the sunny country
109101,many structural problem
109102,chronic structural unemployment
109103,weak governance
109104,significant reliance
109105,immigrant labour
109106,economic diversification
109107,unsustainably high level
109108,about 70 %
109109,all national employee
109110,the oil sector
109111,the libyan economy
109112,an important contributor
109113,the global supply
109114,sweet crude
109115,the large prove oil reserve
109116,libya 's real gdp growth
109117,the hard - fight north african campaign
109118,an american airstrike
109119,the bombing
109120,a commercial flight
109121,united nations sanction
109122,libya 's native population
109123,arab migrant
109124,various nationality
109125,libya 's native
109126,berbers
109127,mostly other nationality
109128,the remain 3 %
109129,mostly ukrainians
109130,mostly turks
109131,maltese
109132,mostly italian
109133,mostly indians
109134,mostly greeks
109135,mostly bangladeshie
109136,skhirat
109137,various international location
109138,little active part
109139,arab cause
109140,the moroccan and algerian independence movement
109141,a conservative course
109142,-PRON- close association
109143,libyan cuisine
109144,a vibrant fusion
109145,the sun - bake place
109146,the most arid place
109147,any rainfall
109148,the last record rainfall
109149,september 1998
109150,the sunni branch
109151,about 97 %
109152,ibadi muslims
109153,libyan television station
109154,islamic topic
109155,political review
109156,traditional libyan music
109157,tuareg music
109158,a 1996 analysis
109159,libya 's medium
109160,""" free medium"
109161,the old regime
109162,tamazight
109163,ⵍⵉⴱⵢⴰ addad
109164,libia
109165,the three traditional part
109166,tripolitania
109167,the 10th - large prove oil reserve
109168,leptis magna
109169,especially leptis magna
109170,the best preserve roman archaeological site
109171,libya 's archaeological site
109172,many libyans
109173,the country 's beach
109174,the bus
109175,the near future
109176,3.88 %
109177,74.95 year
109178,ancient greek colonist
109179,city - state
109180,trading post
109181,an early center
109182,arab colonization
109183,the vandal
109184,knights of
109185,the knights
109186,the barbary wars
109187,the italian occupation
109188,the temporary italian libya colony
109189,the italian population
109190,an independent kingdom
109191,"46,570"
109192,internally displace returnee
109193,sharia court
109194,civil court
109195,sharia judge
109196,sharia appellate case
109197,personal status
109198,military supply
109199,the people 's armed forces
109200,goukouni oueddei
109201,the chadian - libyan conflict
109202,a four - day border war
109203,the libyan - egyptian war
109204,houari boumediène
109205,that same year
109206,both nation
109207,the mediation
109208,the algerian president
109209,various other group
109210,anti - nuclear movement
109211,australian trade union
109212,substantial revenue
109213,the energy sector
109214,the libyan arab jamahiriya state
109215,an extensive level
109216,idris al - mahdi
109217,senussi
109218,the libyan resistance
109219,emilio gentile
109220,"50,000 death"
109221,the suppression
109222,the italian military
109223,half the bedouin population
109224,ilan pappé
109225,between 1928 and 1932
109226,starvation
109227,the coastal city
109228,-PRON- protection
109229,immediately tripolitania
109230,ptolemy apion
109231,the last greek ruler
109232,prosperous
109233,a large country
109234,a relatively small population
109235,km
109236,²
109237,ninety percent
109238,about 88 %
109239,the three large city
109240,27.7 %
109241,the age of 15
109242,about 6.5 million
109243,"359,540"
109244,"359,540 foreign national"
109245,"around 359,540"
109246,"around 359,540 foreign national"
109247,palestinian immigrant
109248,sudanese immigrant
109249,22 district
109250,the 17th large nation
109251,1759540 km2
109252,26 ° e
109253,9 °
109254,19 °
109255,34 ° n
109256,the senussi movement
109257,the primary islamic movement
109258,desert life
109259,-PRON- zawaaya
109260,( lodge
109261,senussi influence
109262,cyrenaican
109263,the cyrenaican
109264,this islamic movement
109265,the gaddafi government
109266,the islam
109267,very conservative
109268,both italian invasion
109269,islamic institution
109270,a devout muslim
109271,the un human rights council
109272,the high commissioner
109273,the libyan situation
109274,an investigative body
109275,other step
109276,subsidy
109277,the italo - turkish war
109278,the united libyan kingdom
109279,the libyan arab republic
109280,a coup d'état
109281,muammar gaddafi
109282,great socialist people 's libyan arab
109283,great socialist people 's libyan arab jamahiriya
109284,socialist people 's libyan arab
109285,socialist people 's libyan arab jamahiriya
109286,-PRON- first university
109287,"13,418"
109288,an extra
109289,the vocational sector
109290,the high technical sector
109291,"more than 200,000"
109292,the rapid increase
109293,the high education sector
109294,few dey
109295,ahmed karamanli
109296,one such coup
109297,turkish officer
109298,karamanlis
109299,the karamanlis
109300,the region 's delicate balance
109301,karamanli
109302,the karamanli
109303,ahmad 's successor
109304,ali benghul
109305,turkish officer ali benghul
109306,hamet karamanli
109307,the al fateh revolution
109308,27-year - old
109309,27-year - old army officer
109310,the official libyan press
109311,the guide of the revolution
109312,the guide
109313,"the "" brother leader"
109314,opec
109315,wto
109316,a wto member
109317,zirid
109318,zirid rule
109319,1159
109320,ayyubids
109321,almohad
109322,banu
109323,numerous battle
109324,the almohad ruler
109325,insurgent
109326,the banu ghaniya
109327,muhammad ibn abu hafs
109328,the almohads
109329,the hafsids
109330,the power struggle
109331,as many as 2 million
109332,as many as 2 million egyptian migrant
109333,the egyptian embassy
109334,the irregular migrant number
109335,the regular migrant number
109336,the immigrant population
109337,a no - fly zone
109338,a reconnaissance mission
109339,enemy target
109340,french military jet
109341,libyan airspace
109342,almost three quarter
109343,all libyans
109344,west berlin
109345,a west berlin nightclub
109346,the late 2000 s
109347,un sanction
109348,the other western power
109349,normalise relation
109350,pan am flight
109351,pan am flight 103
109352,the national transitional council
109353,the iso
109354,the new country name
109355,muammar
109356,foreign commercial interest
109357,foreign oil interest
109358,british base
109359,american base
109360,the three region
109361,italian north africa
109362,two colony
109363,italian governor
109364,"some 150,000"
109365,"some 150,000 italian"
109366,roughly 20 %
109367,around thirty woman
109368,the national forces alliance
109369,mahmoud jibril
109370,former interim prime minister mahmoud jibril
